type,label,severity,center_lat,center_lng,active,type_enc,active_enc,severity_enc,lat_scaled,lng_scaled,nearby_events,nearby_fatalities,nearby_population
evacuation,Baalbek & Bekaa Valley Evacuation Zone,high,33.92348,36.13412,False,1,0,1,1.581937971029418,3.0101686070219,266,263,4443.830827067669
strike,Al-Kharaib Strike,high,33.34045,35.29615,False,4,0,1,-0.3489050654561629,-0.9964128419435926,2849,1292,5076.586872586872
strike,Al-Haniyah and Al-Qalilah Strike,high,33.19534,35.23006,False,4,0,1,-0.8294714737446102,-1.312408603083144,6069,978,2550.2011863568955
evacuation,Raml el Bayda Gathering,medium,33.865,35.485,False,1,0,0,1.388267489624227,-0.0934653538030424,420,295,38962.03571428572
strike,Strike Zone - Deir Syrian and Deir Kifa,high,33.29166,35.50009,False,4,0,1,-0.5104847984889831,-0.0213156180548751,6161,1073,3323.9019639668886
strike,Qalila Strike Zone (Tyre district),high,33.19821,35.23487,False,4,0,1,-0.8199667835662034,-1.2894105759825074,6069,978,2550.2011863568955
strike,Haboush Strike,high,33.40439,35.48481,False,4,0,1,-0.13715249054082,-0.0943737997799734,4556,1280,3552.556189640035
strike,Qasimiya Raid,critical,33.3268,35.25049,False,4,0,2,-0.3941102992314833,-1.2147267540881268,2422,1108,4707.251857968621
evacuation,Southeastern suburbs threatened,critical,33.856,35.493,False,1,0,2,1.358461840981154,-0.0552149968788871,421,295,38910.32779097387
evacuation,Southeastern suburbs under threat,critical,33.856,35.493,False,1,0,2,1.358461840981154,-0.0552149968788871,421,295,38910.32779097387
strike,Strike Zone - Tyre and Al-Housh Area,high,33.25486,35.22586,False,4,0,1,-0.6323567840517643,-1.3324900404683395,5253,950,2505.592423377118
strike,Louaizeh Strike Zone (Jezzine district),high,33.45566,35.53442,False,4,0,1,0.032640354562554,0.1428262260958375,3281,942,4410.558061566596
strike,Khirbet Selm Strike,high,33.22263,35.46696,False,4,0,1,-0.7390941235813376,-0.1797199086669799,7243,1303,3592.5503244511942
strike,"Al-Haniyah and Al-Qalilah Area Strike Zone, Tyre District",high,33.19534,35.23006,False,4,0,1,-0.8294714737446102,-1.312408603083144,6069,978,2550.2011863568955
strike,"Toulene and Adchit Strike Zone, Southern Lebanon",high,33.26011,35.46696,False,4,0,1,-0.6149701556766501,-0.1797199086669799,6466,1299,3673.2310547479124
strike,Strike Zone - Eastern mountain range,high,33.85191,36.11412,False,4,0,1,1.3449168295422302,2.914542714711528,252,232,5594.706349206349
strike,Khraibeh Airstrike,high,33.34131,35.29787,False,4,0,1,-0.3460569701413706,-0.9881890152048736,2783,1288,5157.277039166367
strike,Qalila Airstrike,high,33.19821,35.23487,False,4,0,1,-0.8199667835662034,-1.2894105759825074,6069,978,2550.2011863568955
strike,Ma'raka Airstrike injuries,high,33.27158,35.30886,False,4,0,1,-0.5769845123504149,-0.9356425873803348,6161,1506,3057.575231293621
strike,Kfour Airstrikes,high,33.3955,35.45305,False,4,0,1,-0.1665938479227019,-0.2462277167688459,4225,1336,4353.049704142012
strike,Taybeh Airstrike and Khiam Phosphorus Shelling,high,33.32193,35.61253,False,4,0,1,-0.4102384668861127,0.5162931485139454,4929,659,3337.343071616961
strike,Zawtar al-Sharqiya Airstrike,high,33.31879,35.47657,False,4,0,1,-0.4206373265238131,-0.1337716674118435,5688,1119,3367.755801687764
strike,Strike Zone - Kawthariyat al-Ruz,high,33.36741,35.30045,False,4,0,1,-0.2596205890764635,-0.9758532750968628,2479,1320,5687.8055667607905
strike,Al-Kharaib / Khraibeh Strike Zone,high,33.34088,35.297,False,4,0,1,-0.3474810177987668,-0.9923487415204034,2849,1292,5076.586872586872
strike,Kfour Strike Zone (Southern Lebanon),high,33.3955,35.45305,False,4,0,1,-0.1665938479227019,-0.2462277167688459,4225,1336,4353.049704142012
strike,Mays al-Jabal Airstrike,high,33.16632,35.52738,False,4,0,1,-0.9255781319248354,0.1091659120026093,5676,768,3234.6647286821703
strike,Strike Zone - Kafr Rumman roundabout - Nabatieh,high,33.38876,35.49082,False,4,0,1,-0.1889149670176267,-0.065638219140729,4957,1290,3418.396207383498
road_closure,Zahle Road Danger Zone,high,33.83808,35.90607,False,3,0,1,1.2991154827940474,1.919794369953046,226,127,6140.41592920354
strike,Airstrike - Al-Jurn-Al-Jamijmah area,high,33.20339,35.44052,False,4,0,1,-0.8028119769027606,-0.3061373383012753,7228,1231,3346.4641671278364
strike,Haboush and Kafr Tebnit and Arnoun Strike Zone,high,33.40439,35.47623,False,4,0,1,-0.13715249054082,-0.135397307581126,4558,1329,3914.4883720930234
strike,"Haboush, Kafr Tebnit, Arnoun Strike Zone",high,33.38584,35.493397,False,4,0,1,-0.1985852441329214,-0.0533168229165288,5241,1232,3337.347261972906
strike,Jebchit Strike Zone,high,33.376,35.48138,False,4,0,1,-0.2311727533160268,-0.1107736403112071,5087,1324,3445.188912915274
strike,Strike Zone - Kafrman,high,33.38733,35.49906,False,4,0,1,-0.1936507534131342,-0.0262403515088589,5204,1229,3340.735972328978
strike,"Kafr Rumman, Al-Kafour, Harouf and Qounine Strike Zone",high,33.14649,35.43142,False,4,0,1,-0.9912499111017335,-0.349647119302471,7439,1028,2645.5170049737867
strike,Ghandouriyeh Strike Zone,high,33.26757,35.43537,False,4,0,1,-0.5902645846902757,-0.3307610055711941,6659,1466,3871.6392851779547
strike,Jebchit outskirts Strike Zone,high,33.36052,35.43057,False,4,0,1,-0.2824384689820992,-0.3537112197256601,4852,1366,4000.541014014839
strike,"Zibqin and Jabal al-Batoum Area Strike Zone, Southern Lebanon",medium,33.16371,35.2807,False,4,0,0,-0.9342217700313168,-1.070283843753315,6924,1031,2810.925765453495
strike,Strike Zone: Kfour,high,33.3955,35.45305,False,4,0,1,-0.1665938479227019,-0.2462277167688459,4225,1336,4353.049704142012
strike,Al-Haniyah and Al-Qalilah Area Strike,high,33.19534,35.23006,False,4,0,1,-0.8294714737446102,-1.312408603083144,6069,978,2550.2011863568955
strike,Zahrani Vicinity Strike Zone,high,33.42609,35.61127,False,4,0,1,-0.0652877599236265,0.5102687172983832,3750,589,3692.414133333333
strike,Airstrike - Beirut Southern Suburbs,critical,33.85877,35.50738,False,4,0,2,1.3676353572857378,0.0135400196922381,421,295,38910.32779097387
strike,Bint Jbeil/Khiam Strike Zone,high,33.11429,35.434,False,4,0,1,-1.097887898469179,-0.3373113791944603,6144,813,2641.8204752604165
strike,Bint Jbeil and Khiam Airstrike/Shelling,high,33.32195,35.60892,False,4,0,1,-0.4101722321113528,0.499032674951917,4949,667,3347.7631844817133
strike,Tyre District Strike Zone (Burj Rahal),high,33.31143,35.27967,False,4,0,1,-0.4450117236363646,-1.0752085772072988,3002,1247,4313.196868754164
strike,"Strike Zone - Al-Majadel, Tyre",high,33.22852,35.36018,False,4,0,1,-0.7195879824138134,-0.6902665477119749,8678,1511,3030.4464162249365
strike,Zibqin Outskirts Strike Zone,high,33.16244,35.26955,False,4,0,1,-0.9384276782287452,-1.123595278716342,6865,1027,2815.1332847778585
strike,Al-Housh/Tyre Strike Zone,medium,33.24245,35.23676,False,4,0,0,-0.6734554617918312,-1.2803739291591982,5901,1044,2562.9747500423655
strike,Al-Housh Farea south of Tyre Strike Zone,medium,33.24245,35.23676,False,4,0,0,-0.6734554617918312,-1.2803739291591982,5901,1044,2562.9747500423655
strike,Strike Zone - Toul,high,33.38518,35.44687,False,4,0,1,-0.2007709917000913,-0.2757761174927485,4327,1343,4044.483013635313
strike,Southern Lebanon Strike Zones,high,33.12033,35.43949,False,4,0,1,-1.0778849964909205,-0.3110620717552591,5784,796,2752.45020746888
strike,Al-Housh Area South of Tyre Strike Zone,high,33.24245,35.23676,False,4,0,1,-0.6734554617918312,-1.2803739291591982,5901,1044,2562.9747500423655
strike,Al-Jurn-Al-Jamijmah Strike Zone,high,33.20339,35.44052,False,4,0,1,-0.8028119769027606,-0.3061373383012753,7228,1231,3346.4641671278364
strike,Safad al-Batikh Area Strike Zone,high,33.19577,35.43898,False,4,0,1,-0.828047426087214,-0.3135005320091658,7216,1136,3046.8967572062083
strike,Northern Lebanon Rocket Barrage Zone,high,33.02501,35.3835,False,4,0,1,-1.3935599330084358,-0.578766757278108,4343,448,2328.9974671885793
strike,Strike Zone - Kafr Rumman,critical,33.38876,35.49082,False,4,0,2,-0.1889149670176267,-0.065638219140729,4957,1290,3418.396207383498
strike,"Jebchit, Kafr Remman, and the University District in Nabatieh Strike Zone",high,33.376,35.48138,False,4,0,1,-0.2311727533160268,-0.1107736403112071,5087,1324,3445.188912915274
strike,Ma'arka Strike Zone,medium,33.270795,35.314435,False,4,0,0,-0.57958422725984,-0.9089868698988212,6581,1632,3252.706731499772
road_closure,Tyre - Al-Housh Area Danger Zone,medium,33.24245,35.23676,False,3,0,0,-0.6734554617918312,-1.2803739291591982,5901,1044,2562.9747500423655
strike,Yater Strike Zone,high,33.15899,35.291,False,4,0,1,-0.9498531768752354,-1.0210365092135114,7061,1038,2781.5337770853985
road_closure,Airport Road Congestion,medium,33.925,35.5415,False,3,0,0,1.5869718139113569,0.1766777919737131,418,290,39243.674641148325
strike,"Jebchit, Kafr Remman, and University District (Nabatieh) Strike Zone",high,33.376,35.48138,False,4,0,1,-0.2311727533160268,-0.1107736403112071,5087,1324,3445.188912915274
road_closure,Beirut – Sidon Coastal Highway Congestion,medium,33.925,35.5415,False,3,0,0,1.5869718139113569,0.1766777919737131,418,290,39243.674641148325
strike,Al-Majadel Debris Removal,medium,33.22852,35.36018,False,4,0,0,-0.7195879824138134,-0.6902665477119749,8678,1511,3030.4464162249365
strike,Nabatieh University District Strike Zone,high,33.376,35.48138,False,4,0,1,-0.2311727533160268,-0.1107736403112071,5087,1324,3445.188912915274
strike,Strike Zone - Qaqaiyat al-Jisr,high,33.32897,35.42301,False,4,0,1,-0.3869238261697663,-0.3898578070189993,5267,1412,4095.7134991456237
strike,"Shahabiya, Kafr Rumman, and Abba Strike Zone",high,33.2401,35.38417,False,4,0,1,-0.6812380478264106,-0.5755632898857134,8422,1585,3283.8300878651153
strike,Outskirts of Jebchit Strike Zone,high,33.36052,35.43057,False,4,0,1,-0.2824384689820992,-0.3537112197256601,4852,1366,4000.541014014839
strike,Airstrike - Deir Syrian and Deir Kifa,high,33.29166,35.50009,False,4,0,1,-0.5104847984889831,-0.0213156180548751,6161,1073,3323.9019639668886
strike,Jabal al-Batoum Strike Zone,medium,33.16371,35.2807,False,4,0,0,-0.9342217700313168,-1.070283843753315,6924,1031,2810.925765453495
strike,"Haboush, Kafr Tebnit, Arnoun Strikes",high,33.40439,35.47623,False,4,0,1,-0.13715249054082,-0.135397307581126,4558,1329,3914.4883720930234
strike,Airstrike - Louaizeh,high,33.45566,35.53442,False,4,0,1,0.032640354562554,0.1428262260958375,3281,942,4410.558061566596
strike,Strike Zone: Tibnin and Safad al-Batikh,medium,33.19706,35.42044,False,4,0,0,-0.8237752831150492,-0.4021457341808735,7584,1243,3076.303533755274
strike,Strike Zone: Srifa,medium,33.27862,35.3928,False,4,0,0,-0.5536698716340684,-0.5343007173537769,6316,1549,3854.3275807473083
strike,Aishieh - Jezzine District Strike Zone,high,33.40166,35.58077,False,4,0,1,-0.146193537295884,0.3644392315251069,4433,723,3436.527633656666
strike,"Haboush, Kafr Tebnit, Arnoun, Barashit, and Kafr Rumman Strike Zone",high,33.40439,35.48481,False,4,0,1,-0.13715249054082,-0.0943737997799734,4556,1280,3552.556189640035
strike,University District/Nabatieh Strike Zone,high,33.376,35.48138,False,4,0,1,-0.2311727533160268,-0.1107736403112071,5087,1324,3445.188912915274
strike,Abba and Jebchit Area Strike Zone,high,33.36067,35.41288,False,4,0,1,-0.2819417081713884,-0.4382923214741787,4902,1415,4168.628722970217
strike,Airstrike - Al-Nafakhiyah,high,33.26914,35.38868,False,4,0,1,-0.5850651548714255,-0.5539996511697121,7213,1637,3664.60626646333
strike,Sir al-Gharbiya Airstrike,high,33.31893,35.35675,False,4,0,1,-0.4201736831004704,-0.7066663882432087,4973,1550,4072.9911522219986
strike,"Strike Zone - Haboush, Kafr Tebnit, and Arnoun",high,33.40439,35.47623,False,4,0,1,-0.13715249054082,-0.135397307581126,4558,1329,3914.4883720930234
strike,Zahle Strike Zone,high,33.834015,35.909675,False,4,0,1,1.285653264823603,1.9370309370419887,227,128,6161.581497797357
strike,Harouf and Qounine Strike Zone,high,33.14649,35.43142,False,4,0,1,-0.9912499111017335,-0.349647119302471,7439,1028,2645.5170049737867
strike,Northern Border Strike Zone,high,33.08552,35.14853,False,4,0,1,-1.193166621964847,-1.7022275530863151,4397,425,1748.088469410962
strike,Kafr Rumman/Kafrman Strike Zone,medium,33.388045,35.49494,False,4,0,0,-0.1912828602153805,-0.045939285324794,5241,1232,3337.347261972906
strike,Bekaa Valley Strike Zone (Sar'in),high,33.88758,36.06804,False,4,0,1,1.463046550330949,2.6942206588284847,269,270,5603.698884758364
strike,"Strike in Labaya, West Beqaa",critical,33.585,35.797,False,4,0,2,0.4609806429508754,1.398298566238505,167,98,5579.263473053892
strike,Strike Zone: Zawtar al-Sharqiya,high,33.32282,35.47352,False,4,0,1,-0.4072910194091924,-0.1483546159891813,5706,1121,3364.359270942867
strike,"Strike Zone - Zawtar al-Gharbiya and Jebchit, Nabatieh",high,33.35637,35.44275,False,4,0,1,-0.2961821847453026,-0.2954750513086835,5029,1371,3888.531517200239
strike,Yater Airstrike,high,33.15899,35.291,False,4,0,1,-0.9498531768752354,-1.0210365092135114,7061,1038,2781.5337770853985
strike,Strike Zone - Zawtar al-Gharbiya,high,33.35637,35.44275,False,4,0,1,-0.2961821847453026,-0.2954750513086835,5029,1371,3888.531517200239
strike,"Jebchit, Kafr Remman, and University District Strike Zone (Nabatieh)",high,33.376,35.48138,False,4,0,1,-0.2311727533160268,-0.1107736403112071,5087,1324,3445.188912915274
strike,Kafour Strike Zone,high,33.3955,35.45305,False,4,0,1,-0.1665938479227019,-0.2462277167688459,4225,1336,4353.049704142012
strike,Airstrike - Labaya,high,33.47274,35.72239,False,4,0,1,0.0892048522096282,1.0415661749747214,1981,240,3692.925290257446
